"id","client_id","hitdatetime","action"
2533,724167,2021-07-20 14:24:30.000,visit
2534,724167,2021-07-25 11:25:35.000,visit
2535,724167,2021-07-26 00:02:58.000,visit
2536,724167,2021-07-31 03:22:18.000,visit
2537,724167,2021-08-05 16:45:55.000,visit
2538,724167,2021-08-06 06:11:51.000,visit
2539,724167,2021-08-11 05:51:54.000,visit
2540,724167,2021-08-17 11:11:01.000,visit
2541,724167,2021-08-19 19:49:53.000,visit
2542,724167,2021-08-25 14:53:49.000,visit
2543,724167,2021-08-28 01:24:29.000,visit
2544,724167,2021-08-29 08:36:37.000,visit
2545,724167,2021-09-05 01:55:19.000,visit
2546,724167,2021-09-05 03:01:46.000,visit
2547,724167,2021-09-09 03:46:20.000,visit
2548,724167,2021-06-02 03:18:38.000,registration
2549,724167,2021-06-06 12:40:26.000,login
2550,609965,2021-02-22 21:52:53.000,visit
2551,609965,2021-02-24 21:20:33.000,visit
2552,609965,2021-02-25 04:14:17.000,visit
2553,609965,2021-02-27 22:50:15.000,visit
2554,609965,2021-03-05 03:03:31.000,visit
2555,609965,2021-03-07 16:00:00.000,visit
2556,609965,2021-03-13 04:09:48.000,visit
2557,609965,2021-03-19 10:53:29.000,visit
2558,609965,2021-03-20 11:58:25.000,visit
2559,609965,2021-03-20 17:50:13.000,visit
2560,609965,2021-03-25 00:17:54.000,visit
2561,609965,2021-03-31 17:13:50.000,visit
2562,609965,2021-04-03 02:32:02.000,visit
2563,609965,2021-04-09 22:41:57.000,visit
2564,609965,2021-04-11 18:47:10.000,visit
2565,609965,2021-04-17 09:14:24.000,visit
2566,609965,2021-04-18 13:17:19.000,visit
2567,609965,2021-04-18 15:07:15.000,visit
2568,609965,2021-04-23 17:29:49.000,visit
2569,609965,2021-04-27 11:48:54.000,visit
2570,609965,2021-05-01 00:08:24.000,visit
2571,434079,2021-08-14 12:28:05.000,visit
2572,434079,2021-08-15 15:27:35.000,visit
2573,434079,2021-08-21 10:09:18.000,visit
2574,434079,2021-08-26 23:26:05.000,visit
2575,434079,2021-09-02 08:09:27.000,visit
2576,434079,2021-09-04 17:55:08.000,visit
2577,434079,2021-09-06 07:47:43.000,visit
2578,434079,2021-09-09 10:08:47.000,visit
2579,434079,2021-09-13 23:40:42.000,visit
2580,434079,2021-09-18 10:35:31.000,visit
2581,434079,2021-09-20 17:16:21.000,visit
2582,434079,2021-09-27 08:58:19.000,visit
2583,434079,2021-09-28 01:26:58.000,visit
2584,434079,2021-09-28 16:35:23.000,visit
2585,434079,2021-10-01 03:58:05.000,visit
2586,434079,2021-10-03 09:57:32.000,visit
2587,434079,2021-10-04 16:26:31.000,visit
2588,434079,2021-10-11 06:44:51.000,visit
2589,434079,2021-10-11 13:37:28.000,visit
2590,434079,2021-10-16 09:41:51.000,visit
2591,434079,2021-10-19 04:34:20.000,visit
2592,434079,2021-10-23 03:02:00.000,visit
2593,434079,2021-10-27 20:28:42.000,visit
2594,434079,2021-10-30 22:03:01.000,visit
2595,434079,2021-11-06 17:39:45.000,visit
2596,434079,2021-11-09 09:46:05.000,visit
2597,434079,2021-11-11 00:50:11.000,visit
2598,434079,2021-11-15 16:09:54.000,visit
2599,434079,2021-11-16 11:12:47.000,visit
2600,434079,2021-11-21 03:04:58.000,visit
2601,434079,2021-11-24 10:18:51.000,visit
2602,434079,2021-08-15 01:01:02.000,registration
2603,434079,2021-08-17 20:36:14.000,login
2604,434079,2021-08-21 17:49:18.000,login
2605,434079,2021-08-28 07:58:30.000,login
2606,434079,2021-08-30 23:54:56.000,login
2607,434079,2021-09-01 01:14:15.000,login
2608,649690,2021-04-16 09:05:28.000,visit
2609,649690,2021-04-19 12:58:55.000,visit
2610,649690,2021-04-19 23:07:12.000,visit
2611,649690,2021-04-25 20:22:49.000,visit
2612,649690,2021-04-29 06:37:52.000,visit
2613,649690,2021-04-30 06:28:32.000,visit
2614,649690,2021-05-05 18:09:25.000,visit
2615,649690,2021-05-10 17:50:36.000,visit
2616,649690,2021-05-11 02:26:34.000,visit
2617,649690,2021-05-11 03:53:05.000,visit
2618,649690,2021-05-16 05:54:40.000,visit
2619,649690,2021-05-16 17:22:45.000,visit
2620,649690,2021-05-20 11:07:10.000,visit
2621,649690,2021-05-24 19:00:31.000,visit
2622,649690,2021-05-29 09:55:23.000,visit
2623,649690,2021-05-31 08:24:13.000,visit
2624,649690,2021-06-04 11:40:03.000,visit
2625,649690,2021-06-09 19:46:27.000,visit
2626,649690,2021-06-15 13:05:20.000,visit
2627,649690,2021-06-17 18:40:24.000,visit
2628,649690,2021-06-22 10:51:58.000,visit
2629,649690,2021-06-23 06:48:11.000,visit
2630,649690,2021-06-28 18:21:46.000,visit
2631,649690,2021-07-02 07:37:34.000,visit
2632,649690,2021-07-05 15:35:25.000,visit
2633,649690,2021-07-07 07:51:41.000,visit
2634,649690,2021-07-07 22:51:49.000,visit
2635,649690,2021-07-10 21:03:01.000,visit
2636,649690,2021-04-17 12:56:54.000,registration
2637,649690,2021-04-21 10:25:35.000,login
2638,649690,2021-04-26 22:34:05.000,login
2639,649690,2021-04-29 08:25:22.000,login
2640,649690,2021-05-03 16:53:01.000,login
2641,649690,2021-05-10 13:59:57.000,login
2642,638073,2021-05-02 23:24:15.000,visit
2643,638073,2021-05-05 22:08:28.000,visit
2644,638073,2021-05-09 04:24:15.000,visit
2645,638073,2021-05-13 22:32:14.000,visit
2646,638073,2021-05-18 14:52:15.000,visit
2647,638073,2021-05-22 23:57:43.000,visit
2648,638073,2021-05-26 08:22:57.000,visit
2649,638073,2021-05-09 14:12:09.000,registration
2650,638073,2021-05-09 17:47:38.000,login
2651,638073,2021-05-12 11:03:55.000,login
2652,638073,2021-05-15 11:49:04.000,login
2653,981868,2021-04-22 18:40:01.000,visit
2654,981868,2021-04-24 15:15:11.000,visit
2655,981868,2021-05-01 03:01:28.000,visit
2656,981868,2021-05-04 02:31:04.000,visit
2657,981868,2021-05-08 08:21:08.000,visit
2658,981868,2021-05-11 14:50:04.000,visit
2659,981868,2021-05-13 18:23:44.000,visit
2660,981868,2021-05-14 15:50:00.000,visit
2661,981868,2021-04-29 06:37:03.000,registration
2662,981868,2021-05-03 09:01:22.000,login
2663,246364,2021-10-01 08:39:24.000,visit
2664,246364,2021-10-05 21:16:38.000,visit
2665,246364,2021-10-07 22:22:18.000,visit
2666,246364,2021-10-13 13:11:59.000,visit
2667,246364,2021-10-20 02:34:12.000,visit
2668,246364,2021-10-22 20:22:33.000,visit
2669,246364,2021-10-28 20:20:57.000,visit
2670,246364,2021-11-03 16:17:48.000,visit
2671,246364,2021-11-07 05:51:57.000,visit
2672,246364,2021-11-10 10:32:19.000,visit
2673,246364,2021-11-10 20:17:51.000,visit
2674,246364,2021-11-15 07:34:13.000,visit
2675,246364,2021-11-15 09:55:46.000,visit
2676,246364,2021-11-21 15:36:37.000,visit
2677,246364,2021-11-22 07:08:53.000,visit
2678,246364,2021-11-25 22:36:40.000,visit
2679,246364,2021-12-01 16:29:13.000,visit
2680,246364,2021-12-05 18:08:29.000,visit
2681,246364,2021-12-11 13:41:56.000,visit
2682,246364,2021-12-12 04:11:27.000,visit
2683,246364,2021-12-18 01:25:49.000,visit
2684,246364,2021-12-20 19:13:28.000,visit
2685,246364,2021-12-23 02:16:34.000,visit
2686,246364,2021-12-27 18:09:03.000,visit
2687,246364,2021-12-30 14:56:17.000,visit
2688,246364,2022-01-05 20:45:42.000,visit
2689,246364,2022-01-12 05:00:31.000,visit
2690,246364,2022-01-16 20:46:05.000,visit
2691,246364,2022-01-18 13:41:43.000,visit
2692,246364,2022-01-23 03:26:54.000,visit
2693,697065,2021-01-04 09:22:48.000,visit
2694,697065,2021-01-09 01:13:14.000,visit
2695,697065,2021-01-14 16:40:07.000,visit
2696,697065,2021-01-17 20:38:27.000,visit
2697,697065,2021-01-21 23:05:26.000,visit
2698,697065,2021-01-23 16:12:58.000,visit
2699,697065,2021-01-23 23:52:29.000,visit
2700,697065,2021-01-29 08:38:52.000,visit
2701,697065,2021-02-01 16:15:03.000,visit
2702,697065,2021-02-03 04:53:20.000,visit
2703,697065,2021-02-08 12:52:09.000,visit
2704,697065,2021-02-13 20:50:10.000,visit
2705,697065,2021-02-17 16:12:57.000,visit
2706,697065,2021-02-23 06:43:36.000,visit
2707,697065,2021-02-23 17:29:23.000,visit
2708,697065,2021-02-25 06:29:24.000,visit
2709,697065,2021-02-25 20:56:40.000,visit
2710,697065,2021-02-27 19:23:06.000,visit
2711,697065,2021-03-05 05:41:54.000,visit
2712,697065,2021-03-05 21:33:10.000,visit
2713,793220,2021-11-13 22:06:19.000,visit
2714,793220,2021-11-20 04:03:37.000,visit
2715,793220,2021-11-26 13:30:15.000,visit
2716,793220,2021-11-28 23:43:51.000,visit
2717,793220,2021-12-01 04:18:59.000,visit
2718,793220,2021-12-04 09:34:27.000,visit
2719,793220,2021-12-04 17:17:08.000,visit
2720,793220,2021-12-09 22:54:10.000,visit
2721,793220,2021-12-12 03:11:37.000,visit
2722,793220,2021-12-14 12:03:11.000,visit
2723,793220,2021-12-19 13:20:36.000,visit
2724,793220,2021-12-24 08:31:21.000,visit
2725,793220,2021-12-28 17:26:25.000,visit
2726,793220,2022-01-04 06:21:20.000,visit
2727,793220,2022-01-10 06:00:30.000,visit
2728,793220,2022-01-12 14:11:56.000,visit
2729,793220,2022-01-14 17:55:57.000,visit
2730,793220,2022-01-17 01:56:59.000,visit
2731,793220,2022-01-17 18:09:58.000,visit
2732,793220,2022-01-24 11:23:16.000,visit
2733,793220,2022-01-26 15:09:14.000,visit
2734,482360,2021-10-15 22:08:27.000,visit
2735,482360,2021-10-18 17:31:55.000,visit
2736,482360,2021-10-23 23:01:04.000,visit
2737,482360,2021-10-27 14:15:21.000,visit
2738,852166,2021-06-08 13:40:12.000,visit
2739,852166,2021-06-14 09:57:44.000,visit
2740,852166,2021-06-15 15:21:43.000,visit
2741,852166,2021-06-21 22:47:47.000,visit
2742,852166,2021-06-25 07:52:03.000,visit
2743,852166,2021-06-29 03:05:53.000,visit
2744,852166,2021-06-29 19:59:41.000,visit
2745,852166,2021-07-05 12:28:13.000,visit
2746,852166,2021-07-09 18:01:23.000,visit
2747,852166,2021-07-10 14:09:47.000,visit
2748,852166,2021-07-10 20:17:05.000,visit
2749,852166,2021-07-15 15:29:22.000,visit
2750,852166,2021-07-18 22:36:56.000,visit
2751,852166,2021-07-22 20:23:39.000,visit
2752,852166,2021-07-28 07:11:17.000,visit
2753,852166,2021-07-31 23:09:40.000,visit
2754,852166,2021-08-04 22:38:23.000,visit
2755,852166,2021-08-06 12:56:49.000,visit
2756,852166,2021-08-08 20:45:30.000,visit
2757,852166,2021-08-13 21:47:19.000,visit
2758,852166,2021-06-12 22:47:44.000,registration
2759,852166,2021-06-19 11:01:35.000,login
2760,852166,2021-06-22 16:09:39.000,login
2761,852166,2021-06-29 09:10:57.000,login
2762,852166,2021-06-30 15:14:12.000,login
2763,852166,2021-07-03 22:58:07.000,login
2764,852166,2021-07-07 19:14:38.000,login
2765,852166,2021-07-08 00:23:47.000,login
2766,852166,2021-07-13 22:55:42.000,login
2767,894626,2021-03-14 15:39:18.000,visit
2768,894626,2021-03-17 02:45:50.000,visit
2769,894626,2021-03-19 14:51:31.000,visit
2770,894626,2021-03-22 20:27:33.000,visit
2771,894626,2021-03-24 11:32:39.000,visit
2772,894626,2021-03-26 08:16:03.000,visit
2773,894626,2021-03-29 21:17:08.000,visit
2774,894626,2021-04-02 02:41:35.000,visit
2775,894626,2021-04-03 00:28:52.000,visit
2776,894626,2021-04-04 19:39:43.000,visit
2777,894626,2021-04-09 23:46:59.000,visit
2778,894626,2021-04-11 08:40:01.000,visit
2779,894626,2021-04-16 08:11:24.000,visit
2780,894626,2021-04-20 11:30:45.000,visit
2781,894626,2021-04-21 04:03:08.000,visit
2782,894626,2021-04-27 04:19:01.000,visit
2783,894626,2021-04-29 23:15:45.000,visit
2784,894626,2021-04-30 04:47:01.000,visit
2785,894626,2021-05-06 17:14:16.000,visit
2786,894626,2021-05-12 21:41:52.000,visit
2787,894626,2021-05-15 03:07:45.000,visit
2788,894626,2021-05-20 06:37:59.000,visit
2789,894626,2021-05-25 19:30:21.000,visit
2790,894626,2021-05-28 04:39:04.000,visit
2791,894626,2021-05-30 16:29:41.000,visit
2792,894626,2021-05-31 17:57:18.000,visit
2793,894626,2021-06-01 08:17:51.000,visit
2794,894626,2021-06-02 07:49:27.000,visit
2795,894626,2021-06-04 03:08:39.000,visit
2796,894626,2021-06-09 21:24:28.000,visit
2797,894626,2021-06-13 23:33:32.000,visit
2798,400445,2021-11-19 00:42:41.000,visit
2799,400445,2021-11-19 01:19:31.000,visit
2800,400445,2021-11-19 19:07:26.000,visit
2801,400445,2021-11-21 18:21:27.000,visit
2802,400445,2021-11-28 05:21:48.000,visit
2803,400445,2021-11-28 16:14:38.000,visit
2804,400445,2021-12-01 16:16:10.000,visit
2805,400445,2021-12-03 15:48:25.000,visit
2806,400445,2021-12-03 19:36:39.000,visit
2807,400445,2021-12-06 17:53:33.000,visit
2808,400445,2021-12-11 19:29:47.000,visit
2809,400445,2021-12-17 14:57:42.000,visit
2810,400445,2021-12-21 22:48:54.000,visit
2811,400445,2021-12-22 21:09:22.000,visit
2812,400445,2021-12-26 13:48:03.000,visit
2813,400445,2022-01-01 04:00:24.000,visit
2814,400445,2022-01-01 21:50:12.000,visit
2815,400445,2022-01-04 05:49:15.000,visit
2816,400445,2022-01-10 21:08:01.000,visit
2817,400445,2022-01-12 05:46:58.000,visit
2818,400445,2022-01-18 10:37:16.000,visit
2819,400445,2022-01-23 23:52:29.000,visit
2820,400445,2022-01-27 18:39:55.000,visit
2821,400445,2022-02-02 19:48:44.000,visit
2822,400445,2022-02-05 12:20:12.000,visit
2823,400445,2022-02-07 09:40:59.000,visit
2824,400445,2022-02-09 09:54:12.000,visit
2825,400445,2022-02-11 00:51:13.000,visit
2826,400445,2021-11-23 07:03:05.000,registration
2827,400445,2021-11-26 14:20:46.000,login
2828,400445,2021-11-29 15:55:56.000,login
2829,400445,2021-11-30 09:08:26.000,login
2830,400445,2021-12-03 01:57:03.000,login
2831,400445,2021-12-07 05:07:40.000,login
2832,400445,2021-12-11 18:05:14.000,login
2833,643388,2021-04-08 06:29:38.000,visit
2834,643388,2021-04-08 07:27:12.000,visit
2835,643388,2021-04-10 17:07:04.000,visit
2836,643388,2021-04-14 04:40:15.000,visit
2837,643388,2021-04-20 18:48:24.000,visit
2838,643388,2021-04-27 07:38:59.000,visit
2839,643388,2021-05-04 02:35:35.000,visit
2840,643388,2021-05-05 23:24:04.000,visit
2841,643388,2021-05-06 15:25:28.000,visit
2842,643388,2021-05-07 18:53:53.000,visit
2843,643388,2021-05-12 09:10:04.000,visit
2844,643388,2021-05-15 10:19:33.000,visit
2845,643388,2021-05-18 08:54:47.000,visit
2846,643388,2021-05-24 04:37:33.000,visit
2847,643388,2021-05-30 08:50:47.000,visit
2848,643388,2021-05-30 19:33:41.000,visit
2849,643388,2021-06-03 00:56:46.000,visit
2850,643388,2021-06-08 09:43:40.000,visit
2851,643388,2021-06-12 22:58:24.000,visit
2852,643388,2021-06-16 06:15:10.000,visit
2853,643388,2021-06-16 17:20:48.000,visit
2854,643388,2021-06-22 15:40:55.000,visit
2855,643388,2021-06-23 08:08:37.000,visit
2856,643388,2021-06-30 05:08:30.000,visit
2857,643388,2021-07-03 07:58:40.000,visit
2858,643388,2021-07-05 05:11:21.000,visit
2859,643388,2021-07-08 05:38:11.000,visit
2860,643388,2021-07-14 18:14:25.000,visit
2861,104924,2021-08-31 09:36:30.000,visit
2862,104924,2021-09-04 13:31:35.000,visit
2863,104924,2021-09-05 23:11:02.000,visit
2864,104924,2021-09-11 22:38:48.000,visit
2865,104924,2021-09-15 18:25:17.000,visit
2866,104924,2021-09-21 01:10:31.000,visit
2867,104924,2021-09-21 14:38:07.000,visit
2868,104924,2021-09-27 07:32:06.000,visit
2869,104924,2021-10-01 01:26:17.000,visit
2870,104924,2021-10-07 18:42:11.000,visit
2871,104924,2021-09-01 10:22:28.000,registration
2872,104924,2021-09-01 13:29:11.000,login
2873,774499,2021-12-08 13:53:43.000,visit
2874,774499,2021-12-14 10:50:18.000,visit
2875,774499,2021-12-20 14:57:04.000,visit
2876,774499,2021-12-23 12:44:57.000,visit
2877,774499,2021-12-26 14:02:59.000,visit
2878,774499,2021-12-28 11:38:39.000,visit
2879,774499,2021-12-29 17:48:47.000,visit
2880,774499,2022-01-02 07:07:48.000,visit
2881,774499,2022-01-05 17:37:08.000,visit
2882,774499,2022-01-09 03:07:48.000,visit
2883,774499,2022-01-10 02:41:14.000,visit
2884,774499,2022-01-12 21:29:07.000,visit
2885,774499,2022-01-17 22:23:06.000,visit
2886,774499,2022-01-23 01:14:35.000,visit
2887,774499,2022-01-26 03:24:12.000,visit
2888,774499,2022-01-28 01:39:28.000,visit
2889,774499,2022-02-02 08:28:09.000,visit
2890,774499,2022-02-08 09:02:19.000,visit
2891,774499,2022-02-09 03:57:24.000,visit
2892,774499,2022-02-11 19:19:47.000,visit
2893,774499,2021-12-15 04:58:36.000,registration
2894,774499,2021-12-16 05:30:41.000,login
2895,774499,2021-12-21 12:43:53.000,login
2896,324466,2021-01-25 08:45:53.000,visit
2897,324466,2021-01-31 02:02:13.000,visit
2898,324466,2021-02-05 05:19:23.000,visit
2899,324466,2021-02-06 14:24:37.000,visit
2900,457512,2021-06-07 00:02:59.000,visit
2901,457512,2021-06-07 08:47:04.000,visit
2902,457512,2021-06-10 04:15:31.000,visit
2903,457512,2021-06-13 07:25:21.000,visit
2904,457512,2021-06-13 11:05:35.000,visit
2905,457512,2021-06-18 16:33:23.000,visit
2906,457512,2021-06-23 13:00:13.000,visit
2907,762205,2021-12-08 17:18:21.000,visit
2908,762205,2021-12-10 22:49:30.000,visit
2909,762205,2021-12-16 10:30:44.000,visit
2910,762205,2021-12-19 05:27:13.000,visit
2911,762205,2021-12-24 01:10:02.000,visit
2912,762205,2021-12-26 17:37:56.000,visit
2913,762205,2021-12-28 07:25:17.000,visit
2914,762205,2021-12-31 02:17:01.000,visit
2915,762205,2022-01-02 04:58:26.000,visit
2916,762205,2022-01-02 22:32:55.000,visit
2917,762205,2022-01-09 18:53:09.000,visit
2918,762205,2022-01-12 03:07:05.000,visit
2919,762205,2022-01-16 05:17:44.000,visit
2920,762205,2022-01-18 12:47:12.000,visit
2921,762205,2022-01-19 02:03:50.000,visit
2922,762205,2021-12-13 09:37:14.000,registration
2923,762205,2021-12-14 04:03:15.000,login
2924,762205,2021-12-19 15:49:29.000,login
2925,762205,2021-12-23 13:24:30.000,login
2926,762205,2021-12-27 16:54:53.000,login
2927,762205,2021-12-31 21:08:07.000,login
2928,762205,2022-01-02 21:42:13.000,login
2929,762205,2022-01-03 19:17:45.000,login
2930,762205,2022-01-09 04:26:51.000,login
2931,820634,2021-02-22 09:07:18.000,visit
2932,820634,2021-02-24 13:34:26.000,visit
2933,787725,2021-06-19 01:51:58.000,visit
2934,787725,2021-06-21 02:49:49.000,visit
2935,787725,2021-06-24 16:43:37.000,visit
2936,787725,2021-06-28 08:39:33.000,visit
2937,787725,2021-06-29 14:12:08.000,visit
2938,787725,2021-07-02 16:51:20.000,visit
2939,787725,2021-07-06 11:30:26.000,visit
2940,787725,2021-07-11 12:56:31.000,visit
2941,787725,2021-07-15 21:23:48.000,visit
2942,787725,2021-07-22 17:52:11.000,visit
2943,787725,2021-07-25 15:26:23.000,visit
2944,787725,2021-07-28 21:37:40.000,visit
2945,787725,2021-07-30 15:05:01.000,visit
2946,787725,2021-08-04 22:33:48.000,visit
2947,787725,2021-08-10 19:16:16.000,visit
2948,787725,2021-08-14 03:35:55.000,visit
2949,787725,2021-08-16 16:21:35.000,visit
2950,787725,2021-08-20 06:03:10.000,visit
2951,787725,2021-08-21 04:39:57.000,visit
2952,787725,2021-08-24 10:02:25.000,visit
2953,787725,2021-08-30 14:28:48.000,visit
2954,787725,2021-09-04 17:54:19.000,visit
2955,787725,2021-09-10 16:43:18.000,visit
2956,787725,2021-09-13 13:46:30.000,visit
2957,787725,2021-09-15 11:50:40.000,visit
2958,787725,2021-09-21 21:55:34.000,visit
2959,787725,2021-09-28 04:05:03.000,visit
2960,787725,2021-09-29 03:18:19.000,visit
2961,787725,2021-10-03 16:37:02.000,visit
2962,787725,2021-10-06 23:49:19.000,visit
2963,551947,2021-07-15 23:04:33.000,visit
2964,551947,2021-07-22 13:06:42.000,visit
2965,551947,2021-07-28 20:13:08.000,visit
2966,551947,2021-07-29 04:46:47.000,visit
2967,551947,2021-08-04 15:11:19.000,visit
2968,551947,2021-08-06 17:16:53.000,visit
2969,551947,2021-08-07 06:20:15.000,visit
2970,551947,2021-08-10 03:21:36.000,visit
2971,551947,2021-08-15 14:56:10.000,visit
2972,551947,2021-08-20 14:18:46.000,visit
2973,551947,2021-08-25 02:09:15.000,visit
2974,551947,2021-08-25 04:21:24.000,visit
2975,551947,2021-08-31 16:53:41.000,visit
2976,551947,2021-09-06 17:52:59.000,visit
2977,551947,2021-09-10 05:27:51.000,visit
2978,551947,2021-09-15 15:27:46.000,visit
2979,551947,2021-09-19 03:10:51.000,visit
2980,994521,2021-01-08 00:13:40.000,visit
2981,994521,2021-01-12 06:03:29.000,visit
2982,994521,2021-01-14 19:51:24.000,visit
2983,994521,2021-01-21 08:24:58.000,visit
2984,994521,2021-01-24 01:11:55.000,visit
2985,994521,2021-01-30 03:32:43.000,visit
2986,994521,2021-01-31 05:51:50.000,visit
2987,994521,2021-02-03 09:30:32.000,visit
2988,994521,2021-02-06 05:02:53.000,visit
2989,994521,2021-02-08 12:02:25.000,visit
2990,994521,2021-02-09 06:24:34.000,visit
2991,994521,2021-02-09 11:32:37.000,visit
2992,994521,2021-02-15 07:52:02.000,visit
2993,994521,2021-02-21 22:20:44.000,visit
2994,994521,2021-02-27 16:59:05.000,visit
2995,994521,2021-03-01 16:55:08.000,visit
2996,994521,2021-03-03 02:24:58.000,visit
2997,994521,2021-03-07 14:07:42.000,visit
2998,994521,2021-03-10 01:00:05.000,visit
2999,994521,2021-03-12 18:41:08.000,visit
3000,994521,2021-03-14 02:32:42.000,visit
3001,994521,2021-03-14 15:41:31.000,visit
3002,994521,2021-03-20 10:53:52.000,visit
3003,994521,2021-03-26 19:33:46.000,visit
3004,994521,2021-03-28 05:49:09.000,visit
3005,994521,2021-03-28 11:51:11.000,visit
3006,994521,2021-03-30 19:14:30.000,visit
3007,994521,2021-04-02 03:12:38.000,visit
3008,994521,2021-04-07 07:41:04.000,visit
3009,994521,2021-04-13 18:13:15.000,visit
3010,607796,2021-12-06 22:04:29.000,visit
3011,607796,2021-12-12 02:09:55.000,visit
3012,607796,2021-12-16 04:33:59.000,visit
3013,607796,2021-12-21 21:12:35.000,visit
3014,607796,2021-12-24 23:38:13.000,visit
3015,607796,2021-12-25 08:53:21.000,visit
3016,607796,2021-12-30 07:59:55.000,visit
3017,607796,2022-01-06 02:47:01.000,visit
3018,607796,2022-01-06 03:40:33.000,visit
3019,607796,2022-01-08 19:44:27.000,visit
3020,607796,2022-01-09 16:46:31.000,visit
3021,607796,2022-01-11 17:48:43.000,visit
3022,607796,2022-01-13 03:33:38.000,visit
3023,607796,2022-01-16 11:59:33.000,visit
3024,607796,2022-01-22 14:07:57.000,visit
3025,607796,2022-01-24 00:19:25.000,visit
3026,607796,2022-01-26 03:52:07.000,visit
3027,607796,2022-01-27 23:02:51.000,visit
3028,607796,2022-01-31 03:16:46.000,visit
3029,607796,2022-01-31 14:13:09.000,visit
3030,607796,2022-02-04 15:07:02.000,visit
3031,607796,2022-02-05 06:22:59.000,visit
3032,607796,2022-02-11 23:45:40.000,visit
3033,607796,2021-12-13 20:34:51.000,registration
3034,607796,2021-12-14 13:37:46.000,login
3035,607796,2021-12-15 00:03:02.000,login
3036,607796,2021-12-17 18:10:50.000,login
3037,607796,2021-12-21 09:25:58.000,login
3038,967027,2021-10-03 13:56:31.000,visit
3039,967027,2021-10-04 03:09:39.000,visit
3040,967027,2021-10-05 09:10:01.000,visit
3041,967027,2021-10-08 21:38:39.000,visit
3042,967027,2021-10-12 22:57:15.000,visit
3043,967027,2021-10-16 09:27:46.000,visit
3044,967027,2021-10-22 17:04:55.000,visit
3045,967027,2021-10-27 19:43:48.000,visit
3046,967027,2021-11-02 01:10:24.000,visit
3047,967027,2021-11-03 11:31:04.000,visit
3048,967027,2021-11-07 06:50:21.000,visit
3049,967027,2021-11-13 15:58:37.000,visit
3050,967027,2021-11-16 21:45:12.000,visit
3051,967027,2021-11-19 22:25:34.000,visit
3052,967027,2021-11-22 00:35:05.000,visit
3053,967027,2021-11-28 10:00:22.000,visit
3054,967027,2021-11-29 17:44:55.000,visit
3055,967027,2021-12-02 22:18:12.000,visit
3056,967027,2021-12-06 17:28:23.000,visit
3057,967027,2021-12-11 08:27:40.000,visit
3058,967027,2021-12-18 06:31:42.000,visit
3059,427407,2021-05-12 08:05:00.000,visit
3060,427407,2021-05-15 19:26:20.000,visit
3061,427407,2021-05-16 17:29:52.000,visit
3062,427407,2021-05-21 08:51:10.000,visit
3063,427407,2021-05-22 12:15:02.000,visit
3064,427407,2021-05-27 23:22:40.000,visit
3065,427407,2021-06-03 20:11:48.000,visit
3066,427407,2021-06-06 21:58:25.000,visit
3067,427407,2021-06-13 01:22:14.000,visit
3068,427407,2021-06-14 03:53:21.000,visit
3069,427407,2021-06-18 13:34:16.000,visit
3070,427407,2021-06-19 16:38:07.000,visit
3071,427407,2021-06-23 23:44:38.000,visit
3072,427407,2021-06-29 07:27:43.000,visit
3073,427407,2021-07-02 14:20:45.000,visit
3074,427407,2021-07-06 11:00:56.000,visit
3075,427407,2021-07-12 20:26:20.000,visit
3076,427407,2021-07-13 03:27:55.000,visit
3077,427407,2021-07-14 18:39:11.000,visit
3078,427407,2021-07-15 05:51:07.000,visit
3079,427407,2021-07-20 12:22:57.000,visit
3080,427407,2021-07-26 10:24:05.000,visit
3081,427407,2021-07-28 14:18:12.000,visit
3082,427407,2021-07-31 20:53:27.000,visit
3083,427407,2021-08-03 09:07:17.000,visit
3084,427407,2021-08-09 14:18:28.000,visit
3085,427407,2021-08-12 08:43:37.000,visit
3086,427407,2021-08-14 15:50:18.000,visit
3087,427407,2021-05-13 08:17:14.000,registration
3088,427407,2021-05-14 06:40:58.000,login
3089,427407,2021-05-19 09:06:30.000,login
3090,427407,2021-05-21 13:18:33.000,login
3091,427407,2021-05-27 16:38:09.000,login
3092,631440,2021-08-23 22:44:56.000,visit
3093,631440,2021-08-27 18:50:02.000,visit
3094,631440,2021-09-02 19:54:38.000,visit
3095,631440,2021-09-03 00:25:15.000,visit
3096,631440,2021-09-06 04:38:13.000,visit
3097,631440,2021-09-06 04:51:08.000,visit
3098,631440,2021-09-09 22:54:52.000,visit
3099,631440,2021-09-13 16:35:29.000,visit
3100,631440,2021-09-18 15:02:59.000,visit
3101,631440,2021-09-24 05:32:51.000,visit
3102,631440,2021-09-28 03:12:21.000,visit
3103,631440,2021-10-04 16:01:40.000,visit
3104,631440,2021-10-05 23:02:20.000,visit
3105,631440,2021-10-09 00:54:24.000,visit
3106,631440,2021-10-11 02:22:30.000,visit
3107,749156,2021-08-25 23:16:36.000,visit
3108,749156,2021-08-30 22:30:10.000,visit
3109,749156,2021-09-01 02:09:38.000,visit
3110,749156,2021-09-03 15:50:04.000,visit
3111,749156,2021-09-10 11:12:00.000,visit
3112,749156,2021-09-14 05:33:09.000,visit
3113,749156,2021-09-15 05:56:19.000,visit
3114,749156,2021-09-17 15:08:35.000,visit
3115,749156,2021-09-18 10:09:30.000,visit
3116,749156,2021-09-20 19:55:09.000,visit
